id,lat,long,description,full_address,source,created_at,updated_at,address,polygon,street_number,street_name,locality,postal_code,sub_locality,admin_levels,country,country_code,timezone,raw
3510,42.3894041,-71.0382152,,"         75 division street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:30",,,,,,,,,,,,
3495,42.402641,-71.029237,,"         74 prescott avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:19",,,,,,,,,,,,
3545,42.401621,-71.015503,,"         75 clinton street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:10",,,,,,,,,,,,
3499,42.39743125,-71.0355125,,"74 heard street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3500,42.4056,-71.05525,,"74 marlboro street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3501,42.398924,-71.03434943,,"74 orange street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3502,42.40736918,-71.03572549,,"74 fremont avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3521,42.403148,-71.029055,,"         75 prescott avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:09",,,,,,,,,,,,
3504,42.3879,-71.03832306,,"74 marginal street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3493,42.4087104,-71.0334317,,"         74 cook avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:10",,,,,,,,,,,,
3506,42.39926669,-71.02708893,,"76 eleanor street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3507,42.39245519,-71.02989613,,"76 grove street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3490,42.40783,-71.035025,,"         74 garland street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:11",,,,,,,,,,,,
3509,42.4081,-71.0351,,"75 garland street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3542,42.3893507,-71.0357126,,"         75 congress avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3511,42.39053603,-71.0314541,,"75 chester avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3512,42.39776803,-71.02644573,,"75 clark avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3513,42.38927108,-71.03484608,,"75 shurtleff street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3540,42.3969,-71.0264599,,"        755 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:11",,,,,,,,,,,,
3515,42.397937,-71.029205,,"75 tudor street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3517,42.41271889,-71.03339056,,"75 winthrop road","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3555,42.399188,-71.034028,,"         75 orange street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:20",,,,,,,,,,,,
3519,42.39711462,-71.02691797,,"758 broadway 2 ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3539,42.4005682,-71.0323017,,"         75 franklin avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:22",,,,,,,,,,,,
3516,42.38813097,-71.04263807,,"75 broadway 1 ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:39:56",,,,,,,,,,,,
3505,42.4052017,-71.0328193,,"         76 sagamore avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:09",,,,,,,,,,,,
3492,42.3909152,-71.0296485,,"74 cottage street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:27",,,,,,,,,,,,
3549,42.3967669,-71.024963,,"         75 spencer avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:15",,,,,,,,,,,,
3524,42.4102144,-71.03205612,,"75 palmer street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3525,42.40560417,-71.05525625,,"75 marlboro street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3526,42.39718609,-71.02677503,,"762 broadway 4 ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3527,42.39161978,-71.03096599,,"75 bellingham street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3528,42.3885,-71.0302,,"75 highland street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3529,42.39865264,-71.03456041,,"75 addison street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3520,42.398124,-71.026668,,"         76 clark avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:22",,,,,,,,,,,,
3531,42.39681595,-71.02662089,,"757 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3532,42.41232736,-71.03350194,,"74 winthrop road","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3533,42.399703,-71.03346,,"75 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3497,42.3885703,-71.0380183,,"         73 pearl street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:21",,,,,,,,,,,,
3535,42.38835661,-71.034566,,"76 essex street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3536,42.39657442,-71.02707923,,"741 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3537,42.38923718,-71.04864399,,"75 boatswains way","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3496,42.4022268,-71.0303288,,"         73 warren avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:07",,,,,,,,,,,,
3541,42.3984877,-71.0349065,,"         76 addison street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:23",,,,,,,,,,,,
3556,42.3887599,-71.0303515,,"76 highland street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:25",,,,,,,,,,,,
3554,42.387961,-71.034718,,"         75 essex street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:23",,,,,,,,,,,,
3530,42.398274,-71.029498,,"         76 tudor street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3508,42.3969359,-71.0262599,,"        759 broadway ","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:11",,,,,,,,,,,,
3523,42.3920722,-71.0400767,,"         75 arlington street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:14",,,,,,,,,,,,
3543,42.3908705,-71.0313389,,"         76 chester avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:11",,,,,,,,,,,,
3546,42.3968509,-71.0272917,,"742 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3547,42.39715036,-71.0268465,,"760 broadway 3 ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3544,42.402547,-71.029943,,"         74 warren avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:12",,,,,,,,,,,,
3518,42.3895346,-71.0285086,,"76 watts street","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:26",,,,,,,,,,,,
3550,42.412467,-71.033764,,"76 winthrop road","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3551,42.39687917,-71.02649444,,"761 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3552,42.38976012,-71.04103254,,"75 chestnut street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3557,42.3968229,-71.0273431,,"        740 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:09",,,,,,,,,,,,
3538,42.3970647,-71.0268852,,"        756 broadway 1 ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:16",,,,,,,,,,,,
3503,42.3908954,-71.0314267,,"         74 chester avenue","New Property GeoCoding","2016-05-19 11:39:56","2016-05-19 11:40:09",,,,,,,,,,,,
3558,42.39960427,-71.0339928,,"78 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3559,42.39736476,-71.02641769,,"772 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3560,42.38892949,-71.03172521,,"78 maverick street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3561,42.39902876,-71.03446372,,"78 orange street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3562,42.39281339,-71.02917817,,"77 library street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3599,42.3972989,-71.025698,,"        787 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3564,42.3977,-71.0349,,"77 blossom street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3565,42.40108507,-71.01662699,,"77 carroll street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3609,42.3973795,-71.0256517,,"        791 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:12",,,,,,,,,,,,
3567,42.3907,-71.0313,,"78 chester avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3570,42.399783,-71.033543,,"         77 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:15",,,,,,,,,,,,
3569,42.408358,-71.035079,,"77 garland street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3586,42.397362,-71.026525,,"        774 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:16",,,,,,,,,,,,
3571,42.4062,-71.0295,,"77 garfield avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3572,42.387922,-71.03462,,"77 essex street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3573,42.38831032,-71.03447342,,"78 essex street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3568,42.3974369,-71.0263949,,"        778 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:13",,,,,,,,,,,,
3575,42.39845324,-71.03495724,,"78 addison street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3576,42.38871429,-71.03816429,,"77 pearl street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3577,42.40058082,-71.03275322,,"78 franklin avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3578,42.38945759,-71.03838307,,"77 division street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3579,42.40789665,-71.03600556,,"77 fremont avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3619,42.3963635,-71.029784,,"          8 lawrence street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:18",,,,,,,,,,,,
3581,42.3981415,-71.02659713,,"78 clark avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3582,42.3955,-71.0329,,"77 washington avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3583,42.38940199,-71.03240868,,"77 central avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3595,42.4030586,-71.0292723,,"         77 prescott avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:17",,,,,,,,,,,,
3585,42.397838,-71.026296,,"         77 clark avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:16",,,,,,,,,,,,
3611,42.407233,-71.034231,,"          8 laurel street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:23",,,,,,,,,,,,
3588,42.39743623,-71.02627475,,"776 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3574,42.3895515,-71.0414445,,"         77 williams street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:13",,,,,,,,,,,,
3590,42.407432,-71.036667,,"77 harvard street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3591,42.3892597,-71.04871154,,"77 boatswains way","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3606,42.39929,-71.03415,,"         79 orange street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3593,42.40156714,-71.01533729,,"77 clinton street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3594,42.389163,-71.035832,,"77 congress avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3580,42.3979463,-71.0350386,,"         78 blossom street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:17",,,,,,,,,,,,
3596,42.3905077,-71.03135494,,"77 chester avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3624,42.4055144,-71.0341342,,"          8 cheever street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:20",,,,,,,,,,,,
3598,42.39015266,-71.04114189,,"78 chestnut street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3587,42.3894132,-71.033422,,"         77 shawmut street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:22",,,,,,,,,,,,
3600,42.410277,-71.035019,,"8 brook street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3601,42.408425,-71.035244,,"79 garland street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3602,42.39061078,-71.03854612,,"8 everett avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3603,42.40154372,-71.0152085,,"79 clinton street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3604,42.38851557,-71.03173251,,"79 maverick street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3584,42.3886899,-71.0380475,,"         77 pearl street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:08",,,,,,,,,,,,
3612,42.3887443,-71.0380089,,"79 pearl street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:28",,,,,,,,,,,,
3607,42.41206276,-71.03354735,,"79 englewood avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3608,42.3985778,-71.0307739,,"8 forsyth street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3605,42.4063329,-71.029178,,"         79 garfield avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:18",,,,,,,,,,,,
3610,42.40663268,-71.03158925,,"8 lambert avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3613,42.3916309,-71.030978,,"79 bellingham street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:27",,,,,,,,,,,,
3566,42.392156,-71.030256,,"         77 grove street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:11",,,,,,,,,,,,
3592,42.3987644,-71.0346771,,"         77 addison street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:20",,,,,,,,,,,,
3614,42.39601483,-71.02999767,,"8 lawrence street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3615,42.39791088,-71.02618859,,"79 clark avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3616,42.38877143,-71.03812143,,"79 pearl street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3617,42.38990975,-71.04342835,,"8 high street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3597,42.391661,-71.031081,,"         77 bellingham street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:19",,,,,,,,,,,,
3618,42.3905752,-71.0295388,,"         79 cottage street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:19",,,,,,,,,,,,
3620,42.40732629,-71.03633627,,"79 harvard street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3621,42.3978849,-71.02554152,,"798 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3622,42.3872982,-71.04055697,,"8 ferry street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3623,42.39963331,-71.02691107,,"79 eleanor street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3626,42.387892,-71.042534,,"79B broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:28",,,,,,,,,,,,
3625,42.39725577,-71.02579341,,"783 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3563,42.3887837,-71.0458383,,"         78 captains row","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3629,42.39767315,-71.02588032,,"788 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3671,42.391566,-71.030894,,"         81 bellingham street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3632,42.40178725,-71.02193375,,"79 gillooly road","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3633,42.398085,-71.028944,,"79 tudor street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3634,42.38793333,-71.04726667,,"8 breakwater cove ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3641,42.3971441,-71.0250823,,"         78 spencer avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:09",,,,,,,,,,,,
3636,42.38942731,-71.02803215,,"78 watts street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3637,42.39717,-71.025848,,"781 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3638,42.3925,-71.02578665,,"8 griffin way","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3639,42.39784255,-71.02560928,,"796 broadway ","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3667,42.392416,-71.029938,,"         80 grove street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:19",,,,,,,,,,,,
3672,42.408416,-71.031357,,"          8 springvale avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:10",,,,,,,,,,,,
3666,42.3891629,-71.0268438,,"         80 willow street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:13",,,,,,,,,,,,
3677,42.38897,-71.027704,,"         81 watts street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:21",,,,,,,,,,,,
3685,42.3890924,-71.026489,,"         81 willow street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:20",,,,,,,,,,,,
3645,42.4067875,-71.0324908,,"8 garland street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3646,42.38824555,-71.04743832,,"8 breakwater drive","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3630,42.389501,-71.046822,,"          8 admirals way","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:28",,,,,,,,,,,,
3648,42.405733,-71.036687,,"8 franklin street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3669,42.3897509,-71.038308,,"         80 park street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:40:20",,,,,,,,,,,,
3650,42.38941675,-71.03345026,,"79 shawmut street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3651,42.39929466,-71.03045932,,"8 franklin avenue","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
3652,42.39839705,-71.02919713,,"80 tudor street","New Property GeoCoding","2016-05-19 11:39:57","2016-05-19 11:39:57",,,,,,,,,,,,
