id,upload_id,property_id,row_labels,total,created_at,updated_at,raw
325,58,1181,"133 MARLBORO ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":325,""upload_id"":58,""property_id"":1181,""row_labels"":""133 MARLBORO ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
329,58,5696,"134 COTTAGE ST",12,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":329,""upload_id"":58,""property_id"":5696,""row_labels"":""134 COTTAGE ST"",""total"":12,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
332,58,1191,"135 BELLINGHAM ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":332,""upload_id"":58,""property_id"":1191,""row_labels"":""135 BELLINGHAM ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
336,58,1199,"135 SPENCER AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":336,""upload_id"":58,""property_id"":1199,""row_labels"":""135 SPENCER AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
339,58,15449,"136 ESSEX ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":339,""upload_id"":58,""property_id"":15449,""row_labels"":""136 ESSEX ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
343,58,1211,"136 SHURTLEFF ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":343,""upload_id"":58,""property_id"":1211,""row_labels"":""136 SHURTLEFF ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
346,58,1216,"137 CONGRESS AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":346,""upload_id"":58,""property_id"":1216,""row_labels"":""137 CONGRESS AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
349,58,1222,"138 BROADWAY",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":349,""upload_id"":58,""property_id"":1222,""row_labels"":""138 BROADWAY"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
353,58,1227,"138 HIGHLAND ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":353,""upload_id"":58,""property_id"":1227,""row_labels"":""138 HIGHLAND ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
356,58,1231,"139 ADDISON ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":356,""upload_id"":58,""property_id"":1231,""row_labels"":""139 ADDISON ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
360,58,1236,"139 HAWTHORN ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":360,""upload_id"":58,""property_id"":1236,""row_labels"":""139 HAWTHORN ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
363,58,17306,"14 #1 REYNOLDS AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":363,""upload_id"":58,""property_id"":17306,""row_labels"":""14 #1 REYNOLDS AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
367,58,15540,"14 HOOPER ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":367,""upload_id"":58,""property_id"":15540,""row_labels"":""14 HOOPER ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
370,58,7179,"14 REYNOLDS AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":370,""upload_id"":58,""property_id"":7179,""row_labels"":""14 REYNOLDS AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
374,58,1281,"140 ADDISON ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":374,""upload_id"":58,""property_id"":1281,""row_labels"":""140 ADDISON ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
377,58,1291,"140 HIGHLAND ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":377,""upload_id"":58,""property_id"":1291,""row_labels"":""140 HIGHLAND ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
380,58,1298,"141 CENTRAL AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":380,""upload_id"":58,""property_id"":1298,""row_labels"":""141 CENTRAL AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
384,58,15678,"141 PARK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":384,""upload_id"":58,""property_id"":15678,""row_labels"":""141 PARK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
387,58,6169,"142 BROADWAY",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":387,""upload_id"":58,""property_id"":6169,""row_labels"":""142 BROADWAY"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
391,58,15432,"142 WILLIAMS ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":391,""upload_id"":58,""property_id"":15432,""row_labels"":""142 WILLIAMS ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
394,58,7068,"143 FRANKLIN AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":394,""upload_id"":58,""property_id"":7068,""row_labels"":""143 FRANKLIN AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
397,58,1324,"143 SUMMIT AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":397,""upload_id"":58,""property_id"":1324,""row_labels"":""143 SUMMIT AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
401,58,1329,"144 LIBRARY ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":401,""upload_id"":58,""property_id"":1329,""row_labels"":""144 LIBRARY ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
404,58,1454,"145 BLOOMINGDALE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":404,""upload_id"":58,""property_id"":1454,""row_labels"":""145 BLOOMINGDALE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
407,58,1459,"145 ESSEX ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":407,""upload_id"":58,""property_id"":1459,""row_labels"":""145 ESSEX ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
411,58,1473,"146 ORANGE ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":411,""upload_id"":58,""property_id"":1473,""row_labels"":""146 ORANGE ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
414,58,17309,"147 #3 CENTRAL AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":414,""upload_id"":58,""property_id"":17309,""row_labels"":""147 #3 CENTRAL AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
418,58,1488,"147 WASHINGTON AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":418,""upload_id"":58,""property_id"":1488,""row_labels"":""147 WASHINGTON AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
423,58,15275,"148 PARK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":423,""upload_id"":58,""property_id"":15275,""row_labels"":""148 PARK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
426,58,25,"148 WALNUT ST",34,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":426,""upload_id"":58,""property_id"":25,""row_labels"":""148 WALNUT ST"",""total"":34,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
429,58,1502,"149 CHESTER AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":429,""upload_id"":58,""property_id"":1502,""row_labels"":""149 CHESTER AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
433,58,1506,"149 SPENCER AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":433,""upload_id"":58,""property_id"":1506,""row_labels"":""149 SPENCER AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
436,58,1518,"15 COUNTY RD",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":436,""upload_id"":58,""property_id"":1518,""row_labels"":""15 COUNTY RD"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
440,58,1536,"15 MARLBORO ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":440,""upload_id"":58,""property_id"":1536,""row_labels"":""15 MARLBORO ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
443,58,15511,"15 SHAWMUT ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":443,""upload_id"":58,""property_id"":15511,""row_labels"":""15 SHAWMUT ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
447,58,1548,"150 CLARK AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":447,""upload_id"":58,""property_id"":1548,""row_labels"":""150 CLARK AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
450,58,1555,"150 MARGINAL ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":450,""upload_id"":58,""property_id"":1555,""row_labels"":""150 MARGINAL ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
453,58,1563,"150 ORANGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":453,""upload_id"":58,""property_id"":1563,""row_labels"":""150 ORANGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
457,58,15396,"151 COTTAGE ST",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":457,""upload_id"":58,""property_id"":15396,""row_labels"":""151 COTTAGE ST"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
460,58,1575,"151 SHAWMUT ST",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":460,""upload_id"":58,""property_id"":1575,""row_labels"":""151 SHAWMUT ST"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
464,58,1340,"152 CLARK AV",11,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":464,""upload_id"":58,""property_id"":1340,""row_labels"":""152 CLARK AV"",""total"":11,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
467,58,17313,"153 #1 CHESTER AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":467,""upload_id"":58,""property_id"":17313,""row_labels"":""153 #1 CHESTER AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
471,58,15335,"154 BELLINGHAM ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":471,""upload_id"":58,""property_id"":15335,""row_labels"":""154 BELLINGHAM ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
474,58,1598,"154 GROVE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":474,""upload_id"":58,""property_id"":1598,""row_labels"":""154 GROVE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
478,58,15440,"155 ORANGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":478,""upload_id"":58,""property_id"":15440,""row_labels"":""155 ORANGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
481,58,1611,"156 CHESTER AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":481,""upload_id"":58,""property_id"":1611,""row_labels"":""156 CHESTER AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
485,58,1614,"156 SPENCER AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":485,""upload_id"":58,""property_id"":1614,""row_labels"":""156 SPENCER AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
488,58,1620,"157 GARFIELD AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":488,""upload_id"":58,""property_id"":1620,""row_labels"":""157 GARFIELD AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
492,58,15585,"158 SHAWMUT ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":492,""upload_id"":58,""property_id"":15585,""row_labels"":""158 SHAWMUT ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
495,58,1647,"16 ADDISON ST",9,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":495,""upload_id"":58,""property_id"":1647,""row_labels"":""16 ADDISON ST"",""total"":9,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
498,58,14,"16 COUNTY RD",15,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":498,""upload_id"":58,""property_id"":14,""row_labels"":""16 COUNTY RD"",""total"":15,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
501,58,15494,"16 FIFTH ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":501,""upload_id"":58,""property_id"":15494,""row_labels"":""16 FIFTH ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
505,58,6738,"16 HEARD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":505,""upload_id"":58,""property_id"":6738,""row_labels"":""16 HEARD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
508,58,1678,"16 LYNN ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":508,""upload_id"":58,""property_id"":1678,""row_labels"":""16 LYNN ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
512,58,1687,"16 SIXTH ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":512,""upload_id"":58,""property_id"":1687,""row_labels"":""16 SIXTH ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
515,58,6178,"160 BROADWAY",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":515,""upload_id"":58,""property_id"":6178,""row_labels"":""160 BROADWAY"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
518,58,1739,"160 SPENCER AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":518,""upload_id"":58,""property_id"":1739,""row_labels"":""160 SPENCER AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
522,58,1745,"161 SHAWMUT ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":522,""upload_id"":58,""property_id"":1745,""row_labels"":""161 SHAWMUT ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
529,58,1341,"162 SHURTLEFF ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":529,""upload_id"":58,""property_id"":1341,""row_labels"":""162 SHURTLEFF ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
532,58,1757,"163 WALNUT ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":532,""upload_id"":58,""property_id"":1757,""row_labels"":""163 WALNUT ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
536,58,17316,"165 #203 COTTAGE ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":536,""upload_id"":58,""property_id"":17316,""row_labels"":""165 #203 COTTAGE ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
539,58,17319,"165 #207 COTTAGE ST",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":539,""upload_id"":58,""property_id"":17319,""row_labels"":""165 #207 COTTAGE ST"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
542,58,17322,"165 #307 COTTAGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":542,""upload_id"":58,""property_id"":17322,""row_labels"":""165 #307 COTTAGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
546,58,17326,"165 #314 COTTAGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":546,""upload_id"":58,""property_id"":17326,""row_labels"":""165 #314 COTTAGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
549,58,17329,"165 #406 COTTAGE ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":549,""upload_id"":58,""property_id"":17329,""row_labels"":""165 #406 COTTAGE ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
552,58,17332,"165 #410 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":552,""upload_id"":58,""property_id"":17332,""row_labels"":""165 #410 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
555,58,17335,"165 #503 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":555,""upload_id"":58,""property_id"":17335,""row_labels"":""165 #503 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
559,58,17339,"165 #510 COTTAGE ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":559,""upload_id"":58,""property_id"":17339,""row_labels"":""165 #510 COTTAGE ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
562,58,17342,"165 #601 COTTAGE ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":562,""upload_id"":58,""property_id"":17342,""row_labels"":""165 #601 COTTAGE ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
565,58,17345,"165 #608 COTTAGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":565,""upload_id"":58,""property_id"":17345,""row_labels"":""165 #608 COTTAGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
568,58,17348,"165 #702 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":568,""upload_id"":58,""property_id"":17348,""row_labels"":""165 #702 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
572,58,17352,"165 #715 COTTAGE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":572,""upload_id"":58,""property_id"":17352,""row_labels"":""165 #715 COTTAGE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
575,58,1767,"165 CONGRESS AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":575,""upload_id"":58,""property_id"":1767,""row_labels"":""165 CONGRESS AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
578,58,15562,"165 PEARL ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":578,""upload_id"":58,""property_id"":15562,""row_labels"":""165 PEARL ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
581,58,1866,"167 CONGRESS AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":581,""upload_id"":58,""property_id"":1866,""row_labels"":""167 CONGRESS AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
585,58,7499,"168 CHESTER AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":585,""upload_id"":58,""property_id"":7499,""row_labels"":""168 CHESTER AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
588,58,15326,"168 PEARL ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":588,""upload_id"":58,""property_id"":15326,""row_labels"":""168 PEARL ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
591,58,1879,"17 BEACON ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":591,""upload_id"":58,""property_id"":1879,""row_labels"":""17 BEACON ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
